epoch,train_loss,eval_loss,eval_top1,eval_top5
90,3.6129405957001905,1.141691074733734,74.15000011474609,92.4259998852539
91,3.585148417032682,1.1112902874565125,74.5219999609375,92.48399993896484
92,3.6617704996695886,1.1008262772369384,74.26800003662109,92.51000014404296
93,3.6026599132097683,1.0982696425056457,74.4660000366211,92.51999998535156
94,3.5820941649950466,1.0993045941734314,74.65000003417968,92.5780000390625
95,3.6255294543046217,1.1213800128936768,74.51800000732422,92.51000011474609
96,3.6250768899917603,1.1173587355041503,74.68200014160156,92.70399988525391
97,3.6299468462283793,1.09765593542099,74.92600005859374,92.78399983154297
98,3.563908971272982,1.134515383834839,74.45600000976563,92.69399990966797
99,3.6033131250968347,1.10713400554657,74.5999999609375,92.76200006591797
100,3.6005737506426296,1.1326622538375855,74.70600006347657,92.54800009033202
101,3.5572035496051493,1.160821824684143,74.69000014160156,92.5519998828125
102,3.5859440840207615,1.1096928797340393,75.0040000366211,92.87600006591796
103,3.5546482618038473,1.0835160974884033,75.1120000390625,92.79599999267577
104,3.5904741287231445,1.0833191564178466,75.02200010498046,92.94800000976562
105,3.5275583358911367,1.097488011894226,74.7100001147461,92.73400009033203
106,3.539229539724497,1.08125120967865,75.28799992919922,92.8479999609375
107,3.5451806691976695,1.1069384229087829,75.09999998291016,92.93399998779297
108,3.549701819053063,1.1055880484962464,75.04200008789063,92.88799993652344
109,3.6122590486819925,1.0526845160484315,74.98600000976562,92.84200001464843
110,3.5674365758895874,1.057615594959259,75.3159999609375,92.85399998779297
111,3.4630339329059305,1.0851518209075928,75.39399998535156,92.8819999633789
112,3.5012495609430165,1.083504607219696,75.21599998779297,93.03600009277343
113,3.5379813726131735,1.072086865234375,75.21799992675781,93.00600006347656
114,3.4628014656213613,1.0491156447410583,75.45799990478515,93.26999985839844
115,3.4702177414527307,1.0878481650161742,75.47200000732421,93.10799993652344
116,3.4641980482981753,1.0741770958900452,75.37000005615235,93.04000014404296
117,3.514075178366441,1.054526245880127,75.58600005859375,93.1080000390625
118,3.503630308004526,1.0737605259895324,75.7980000341797,93.23599990966797
119,3.5116232450191793,1.0525572105407714,75.68400010986328,93.25399993408203
120,3.5071960229140062,1.0461054537773133,75.74599998535156,93.22600001220704
121,3.528240919113159,1.072212338180542,75.43200003662109,93.3040000390625
122,3.45991457425631,1.1032476947021483,75.66600005859375,93.27400003662109
123,3.4609282658650327,1.0480988982963562,75.7239999584961,93.19999993652344
124,3.4546652482106137,1.0852359676742553,75.92399998046875,93.3620000390625
125,3.57634358222668,1.0557472861289978,75.73199995849609,93.3399999609375
126,3.462022671332726,1.0659990885162354,75.81000016113282,93.3200000390625
127,3.5312094505016622,1.049695013961792,75.99800005615235,93.40800003662109
128,3.462281007033128,1.0377828743362427,75.72600002929687,93.3280000390625
129,3.4596149921417236,1.0483398521041871,75.87200003417969,93.2759999584961
130,3.4986402713335476,1.0320335257339477,76.03800010498047,93.41000006103516
131,3.4298911644862247,1.0210570307159423,76.36000013427734,93.53799993652343
132,3.4526927379461436,1.0297799541282653,76.19399997558594,93.41600006347656
133,3.4639637195147,1.036559174747467,76.14400000732422,93.47200001464844
134,3.410429780299847,1.02079189119339,76.13000003173828,93.43600001220703
135,3.457342432095454,1.0010285996437074,76.35400008300782,93.45199993652344
136,3.460870495209327,1.0333639575004578,76.39600000488281,93.5640000366211
137,3.4329051971435547,1.0378123298072814,76.358,93.63799998535156
138,3.4147384625214796,1.0139870791625976,76.58999995361329,93.62800006347656
139,3.424566259750953,1.0054913612556458,76.5480000341797,93.77599993408204
140,3.422669319006113,1.0112579487991333,76.29200010742187,93.55800006347656
141,3.4558464013613186,1.0215171795654296,76.45600000488281,93.73600011474609
142,3.4597009878892164,1.0174473457717896,76.72400005859375,93.62399998779297
143,3.364133302982037,1.0083510318374633,76.64600000732422,93.72600014160156
144,3.395026289499723,1.011436613883972,76.77999992675781,93.63200013916016
145,3.390724072089562,1.0300478395271302,76.62400005615234,93.69999995605468
146,3.503570474111117,1.0237478445243835,76.7539999584961,93.69800013916016
147,3.421587008696336,1.0487552326393128,76.48000000488281,93.68800000976563
148,3.437514305114746,0.9820429054069519,76.88400016357421,93.92400000976562
149,3.4431803043072042,0.9965037058258057,76.70000008544922,93.84000014160156
150,3.4220775365829468,1.025706299571991,77.07000008300781,93.98199998779297
151,3.4016583607747006,0.9906541139984131,77.04000006103516,93.96199990722656
152,3.4106930861106286,1.0010093859100342,76.99800003417968,93.98800014160156
153,3.3452373376259437,0.9984716818237305,77.20000003417968,93.95400009033203
154,3.3858137222436757,0.9998694659614563,77.07799998291016,93.94400019287109
155,3.386333025418795,1.0080542049026489,77.02399993408203,93.88000014404297
156,3.3040600281495314,1.0066924229240417,77.23400008544922,93.90000006347657
157,3.3702558187338023,1.0134191986274719,77.30000008300782,93.91400003662109
158,3.2897307322575498,0.9892262867546081,77.49600008789062,94.0580000390625
159,3.3540547627669115,0.9921785255813599,77.51999992675782,94.10000009033203
160,3.3789717967693624,1.00511513753891,77.40600013183594,94.13200006347657
161,3.3460744527670054,0.9736729234313964,77.42800000244141,94.0700001147461
162,3.3282673358917236,0.9826202216529846,77.52000003173828,94.06600003662109
163,3.3237581803248477,0.9813212542915344,77.48600002929687,94.1579998803711
164,3.3948370126577525,0.9732031865119934,77.49600000488282,94.26600006347657
165,3.3382979539724498,0.952301000404358,77.48800013427734,94.18400013916016
166,3.3005305253542385,0.9751395554542541,77.44799997558594,94.1600000366211
167,3.2920856109032264,0.9714557546424866,77.73400021240235,94.19400000976563
168,3.2850230565437903,0.9863277425003052,77.774000078125,94.20000003417968
169,3.313862608029292,0.9761896383857727,77.64000000488281,94.28200006103516
170,3.3321210604447584,0.9895814011383056,78.01000000976562,94.35000016601562
171,3.3483924315525937,0.9601461983299255,77.76200016113282,94.28600008789063
172,3.3367813917306752,0.9624952875900269,78.00200000488282,94.33999990722656
173,3.3978411509440494,0.9742570802879333,77.9559999584961,94.38600014160156
174,3.3289559254279504,0.951239250087738,78.09000008300781,94.48800008789063
175,3.2982591757407556,0.9599619143295288,78.11200010742188,94.49000014160156
176,3.2473205969883847,0.9653811909866333,77.89800012939453,94.28800008789062
177,3.3751269578933716,0.9606351280021668,78.22000010742188,94.33200006103516
178,3.2782457700142493,0.9458282470321655,78.12000005615235,94.39000008789063
179,3.2641006341347327,0.9500333631324768,78.05000013671875,94.44400000976563
180,3.247322779435378,0.9413746083831787,78.32600003173827,94.42199993164063
181,3.261365661254296,0.9555034883880615,78.28200010986328,94.31999980224609
182,3.202206043096689,0.9352453758621215,78.45400000976562,94.52999995849609
183,3.2387975454330444,0.949902509059906,78.54800001220703,94.49400000976563
184,3.2894668945899377,0.9341615612602234,78.44400008300781,94.51399998291015
185,3.1930263409247766,0.9442238574028015,78.38199997802734,94.57600000732423
186,3.225916495689979,0.9256949464035035,78.4760000048828,94.65999995605469
187,3.2141857605714064,0.9326221173095703,78.55400008544922,94.62199990722657
188,3.1865361011945286,0.926107686882019,78.62600008300781,94.57400006103515
189,3.2448132038116455,0.9243220514488221,78.66800002441406,94.61999998291016
190,3.2829909324645996,0.9429726332473755,78.63199997802734,94.5860001147461
191,3.2541378828195424,0.9378085537528992,78.60800005615235,94.61200008789062
192,3.25463697543511,0.9442361602020264,78.57599997802734,94.61999990722656
193,3.164072568599994,0.9162126106643677,78.75200000488282,94.85399993164063
194,3.230077963608962,0.9156176749038696,78.75600005615235,94.77999990722657
195,3.227536228986887,0.9380930673217773,78.83599992675781,94.65400011230469
196,3.2010474296716542,0.9226428434562683,78.98600008056641,94.75999995605468
197,3.274962929578928,0.9129703824424744,79.04400005126953,94.8459998803711
198,3.2088050292088437,0.8995786148643493,78.89799987548828,94.89599993164063
199,3.2599063836611233,0.935000906200409,79.02000010498047,94.74799998535157
200,3.2043746893222513,0.9139256881713868,79.02200013183594,94.83399998291016
201,3.2407951813477736,0.9078567709541321,79.04800005371094,94.82400000976563
202,3.2829171144045315,0.8898791777801514,79.04000002929688,94.8439999584961
203,3.1534942938731265,0.8897840259552002,79.13600010498047,94.88599993164063
204,3.1656148433685303,0.9138715459442138,79.31399992919921,94.78399993408203
205,3.137646904358497,0.9209446001434326,79.18999994873047,94.8539999560547
206,3.192992476316599,0.9293954015731811,79.24399994873046,94.77199993164062
207,3.192553997039795,0.8952282260894775,79.20199997314454,94.89199995605469
208,3.1595623676593485,0.9060705224609376,79.26200005371093,94.94200006347656
209,3.207520760022677,0.8940346442985535,79.224000078125,94.87599992919922
210,3.1617972942499013,0.8962855701828003,79.34799997558594,94.90399993164063
211,3.1744752388734083,0.8884940714645386,79.41000013183594,95.03999998535156
212,3.0820360275415273,0.8990257605552673,79.49800002441407,95.05600000732422
213,3.107609519591698,0.8866955201339721,79.55400013183593,94.99999995849609
214,3.074684839982253,0.9069144590759277,79.654,95.10799993164062
215,3.110766915174631,0.8933625599098206,79.71599997558594,95.12400000976562
216,3.0549230575561523,0.9030135981750488,79.53199998046875,95.00399990478516
217,3.1644461430036106,0.8783014663124085,79.92999992675782,95.06200006103515
218,3.101335828120892,0.8793464186096192,79.8560000805664,95.18399985351563
219,3.0911148144648624,0.8820925547409058,79.79600003173829,95.21599995605469
220,3.0826363196739783,0.8806324390029907,79.77200005859375,95.13599992919922
221,3.112268191117507,0.885143715763092,79.80000012939453,95.15199987792968
222,3.1145474177140455,0.9089865876960754,79.65599998046875,95.08999998291016
223,3.0707422403188853,0.8732234540176391,79.9620000024414,95.24599990478515
224,3.0313738676217885,0.8620124484443664,79.93800002685546,95.2020000366211
225,3.0950650435227613,0.8702620031547547,80.0660000732422,95.19599993164063
226,2.971864727827219,0.8674258611297607,80.01600005126953,95.23200000732422
227,3.0706313023200402,0.8630305112266541,79.99599989990234,95.23999987792969
228,3.0430142971185536,0.8908003784942627,79.94400005859374,95.14599998291015
229,2.9774489127672634,0.871474008808136,79.93400010498047,95.22799998291016
230,3.0300466464116025,0.8707075288772583,80.14000002685547,95.28599987792968
231,3.023310872224661,0.8672844010353088,80.21400005126954,95.1500000366211
232,3.061761865249047,0.8699063601303101,80.19000005371093,95.36600003417969
233,3.0050614797152004,0.8589254948234558,80.32799997314453,95.36199987792969
234,3.0798417879984927,0.861661071434021,80.34600002441407,95.27199998291016
235,3.051966722194965,0.8736046040534973,80.31600018310547,95.34799990478515
236,2.999584060448867,0.8589400862121582,80.2960000805664,95.36200006103516
