epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.916273934500558,6.92052875,0.082,0.4659999998664856
1,6.846972533634731,6.91815625,0.0899999999666214,0.4919999995803833
2,6.669308287756784,6.9142775,0.1039999999666214,0.5159999995803833
3,6.504974331174578,6.91007875,0.1359999999666214,0.6160000010299682
4,6.42915027482169,6.9031875,0.1899999999332428,0.6919999994659424
5,6.348070178713117,6.8963625,0.2079999999666214,0.8120000039672851
6,6.263187340327671,6.8876175,0.2319999995803833,0.9699999966430664
7,6.211941923413958,6.8788725,0.2600000020599365,1.12800000289917
8,6.2016067164284845,6.87131375,0.27000000091552734,1.2220000036621095
9,6.179910864148821,6.861355,0.31400000396728517,1.400000003967285
10,6.124891860144479,6.85213,0.3480000015258789,1.638000004272461
11,6.09652624811445,6.83784,0.39399999908447264,1.7640000018310547
12,6.116101128714425,6.82211,0.44399999969482423,1.898000004272461
13,6.049261740275791,6.800355,0.47799999450683595,2.134000009765625
14,6.015298707144601,6.77556,0.5679999998474121,2.401999991455078
15,5.894101211002895,6.7457,0.6680000082397461,2.8239999920654295
16,6.011031832013812,6.71408,0.8140000057983399,3.3880000170898437
17,5.944683177130563,6.67782,1.0299999981689454,4.126000007934571
18,5.910196644919259,6.6391875,1.372000009765625,5.126000020141602
19,5.946294920785086,6.5964225,1.848,6.496000018920898
20,5.777264595031738,6.548885,2.440000006713867,8.195999987792968
21,5.828365632465908,6.4973475,3.2420000103759765,10.194000010986327
22,5.739221640995571,6.4411975,4.176000021972656,12.240000023193359
23,5.876953874315534,6.379955,5.236000023193359,14.511999997558593
24,5.8147293499537875,6.31378,6.28600000793457,16.73400001220703
25,5.819432360785348,6.24575125,7.368000006713867,18.814000002441407
26,5.845486606870379,6.17567,8.483999989013672,20.887999974365233
27,5.865954569407871,6.103415,9.414000016479493,22.65400001586914
28,5.755296128136771,6.02988,10.361999987792968,24.34200005126953
29,5.688294615064349,5.95465125,11.313999956054687,25.854000057373046
30,5.6936906065259665,5.8800625,12.132000029296876,27.31399998535156
31,5.612990753991263,5.80339375,12.976000026855468,28.702000004882812
32,5.62156867980957,5.72729875,13.737999981689454,30.11600002685547
33,5.696103198187692,5.65095,14.528000043945312,31.346000010986327
34,5.705249650137765,5.5769075,15.212000054931641,32.634000030517576
35,5.720366375786917,5.502865,16.012000009765625,33.822000012207035
36,5.666824272700718,5.4291425,16.72400002075195,35.060000045166014
37,5.611447129930768,5.35836625,17.42600001586914,36.10799995117188
38,5.649029663630894,5.28711,18.11800001098633,37.102
39,5.62648470061166,5.21704,18.71399999267578,38.142000021972656
40,5.6071865899222235,5.14857,19.400000017089845,39.08800006835938
41,5.708054167883737,5.0834325,20.104000090332033,40.023999963378905
42,5.6279084001268656,5.01790875,20.716000009765626,40.952000007324216
43,5.554931436266218,4.952578125,21.334000007324217,41.88400008300781
44,5.52776220866612,4.89122,21.866000004882814,42.76200013183594
45,5.607123408998762,4.830181875,22.386000040283204,43.61600005126953
46,5.560585021972656,4.76946375,22.980000026855468,44.437999970703125
47,5.623198815754482,4.71085875,23.51199998413086,45.20800009765625
48,5.611262083053589,4.651646875,24.129999981689455,45.98200004394531
49,5.570520503180368,4.596214375,24.63200001953125,46.71800009277344
50,5.620027576174055,4.54002875,25.200000001220705,47.4560000390625
51,5.6857079437800815,4.48507625,25.71400001220703,48.08200000976562
52,5.569490568978446,4.43003,26.110000023193358,48.74200003662109
53,5.619736977985927,4.377190625,26.51399998046875,49.34200005859375
54,5.714057786124093,4.32664375,26.98600005371094,49.93800000488281
55,5.540478161403111,4.27621,27.386000037841796,50.50600002929688
56,5.457142693655832,4.22627,27.764000021972656,51.10200002685547
57,5.47579482623509,4.1778225,28.111999995117188,51.622000078125
58,5.503165449414935,4.130928125,28.55799996826172,52.05200005126953
59,5.555383171354022,4.085986875,28.99200001953125,52.524000024414065
60,5.416860784803118,4.04235875,29.381999954833983,53.0119999975586
61,5.469077008111136,3.999690625,29.705999992675782,53.458000048828126
62,5.466511453901019,3.9593425,30.006000041503906,53.90599997070313
63,5.506219863891602,3.91988,30.343999990234376,54.28800007324219
64,5.513487679617746,3.88131125,30.7040000390625,54.65399999511719
65,5.499078239713397,3.84432875,31.006000025634766,55.02199997070313
