epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.916769402367728,6.91924875,0.0839999999666214,0.4740000003051758
1,6.839871849332537,6.9167825,0.0679999999666214,0.46800000102996825
2,6.651355062212263,6.91370375,0.082,0.5020000010299682
3,6.469661780766079,6.908865,0.096,0.5700000003051758
4,6.359401873179844,6.90450625,0.122,0.6679999997329712
5,6.227110590253558,6.89752125,0.138,0.792000001335144
6,6.094287191118513,6.88839,0.1919999999666214,0.9400000009155274
7,6.016497305461338,6.878685,0.2800000003051758,1.071999998779297
8,5.993337835584368,6.86722,0.31600000045776366,1.2980000021362306
9,5.959610087530954,6.854635,0.3600000014877319,1.5300000051879883
10,5.875142404011318,6.83913125,0.4440000009155273,1.8080000025939942
11,5.836821147373745,6.8199475,0.5020000038146972,2.090000005493164
12,5.838052477155413,6.796725,0.6040000012207031,2.452000003356934
13,5.706341368811471,6.7711575,0.7380000012207031,2.922000017089844
14,5.633713960647583,6.7404975,0.8980000044250488,3.4039999932861327
15,5.442070552280971,6.708905,1.0039999990844726,3.9519999914550783
16,5.585710457393101,6.6739525,1.2160000077819824,4.574000003051758
17,5.458987304142544,6.63752125,1.41000000289917,5.329999982910156
18,5.400931630815778,6.60029,1.7400000170898438,5.992000014038086
19,5.427497046334403,6.56225875,2.038000001525879,6.700000014648437
20,5.216328348432269,6.52509375,2.284000007324219,7.510000042724609
21,5.258565902709961,6.48728875,2.54,8.154000010986328
22,5.142070770263672,6.4512825,2.7519999975585936,8.786000000610352
23,5.30950733593532,6.41169,2.954000011291504,9.440000017089844
24,5.219499145235334,6.37213625,3.1339999981689455,10.006000003662109
25,5.239692551749093,6.32582375,3.3500000119018556,10.780000028076172
26,5.263394900730678,6.2778175,3.6139999932861326,11.632000028686523
27,5.287026575633457,6.227345,3.976000004272461,12.492000029296875
28,5.154303550720215,6.17043375,4.376000012817383,13.434000037841797
29,5.062862907137189,6.1100025,4.820000018310547,14.54399996826172
30,5.068908895765032,6.04735875,5.370000013427735,15.820000050048828
31,4.995753765106201,5.97872875,5.937999992065429,17.10999994873047
32,4.980939592633929,5.90388625,6.654000009155274,18.56800000854492
33,5.0642141955239435,5.82379125,7.39799998046875,20.2260000390625
34,5.078061512538365,5.73947,8.234000018920899,21.80799994873047
35,5.114523785454886,5.64583,9.275999968261718,23.75200001953125
36,5.054158585412162,5.54764375,10.462000004272461,25.73600002319336
37,4.978997503008161,5.444365,11.748000024414063,27.853999951171875
38,5.037227494376046,5.33628625,12.997999976806641,29.962000068359377
39,5.006214891161237,5.2234075,14.338000020751954,32.24199998046875
40,4.981729779924665,5.10703625,15.726000010986327,34.333999986572266
41,5.099459375653948,4.988745,17.143999949951173,36.604000017089845
42,5.005599737167358,4.8686275,18.616000036621095,38.92600000732422
43,4.922444513865879,4.74779,20.056000026855468,41.070000024414064
44,4.8887337275913785,4.629291875,21.39199996582031,43.141999938964844
45,4.973183325358799,4.51023375,22.856000004882812,45.12799990722656
46,4.930776766368321,4.395628125,24.18399998413086,46.89599997802734
47,4.997862815856934,4.283775625,25.552000025634765,48.646000024414064
48,4.987922974995205,4.1733825,26.909999982910158,50.32199996337891
49,4.928546326501029,4.066095625,28.21600005371094,51.749999985351565
50,4.9907198292868475,3.96128875,29.46199999511719,53.49800018554688
51,5.068010262080601,3.860214375,30.58199998779297,54.916000078125
52,4.943913051060268,3.7645525,31.736000009765625,56.31799996826172
53,4.979920932224819,3.672396875,32.71799996704102,57.58999991210938
54,5.095636606216431,3.586006875,33.80399989501953,58.838000063476564
55,4.88635642187936,3.502643125,34.840000021972656,59.9140000366211
56,4.792507614408221,3.424725,35.79600007324219,60.90799995605469
57,4.804604155676706,3.3531325,36.61000004394531,61.94600005859375
58,4.8473294121878485,3.28498,37.43999999023438,62.891999951171876
59,4.907155002866473,3.220833125,38.21400006591797,63.786
60,4.732782568250384,3.159999375,38.94000001220703,64.60600012695312
