epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.91718053817749,6.9212625,0.1,0.439999999294281
1,6.8480392183576315,6.91783625,0.112,0.437999999294281
2,6.672520160675049,6.91370375,0.118,0.48800000030517576
3,6.53200854573931,6.91021125,0.13,0.5559999997329712
4,6.410642555781773,6.90322625,0.1479999998664856,0.6659999997711181
5,6.341433593205044,6.8964675,0.17199999988555909,0.8220000042724609
6,6.254027605056763,6.8883625,0.21800000076293946,0.9020000073242187
7,6.226145029067993,6.8802575,0.25000000221252444,1.067999996948242
8,6.254544360297067,6.8718325,0.31399999961853026,1.238000008239746
9,6.1391361100333075,6.8622875,0.36600000091552737,1.4680000033569336
10,6.075547456741333,6.84995625,0.4460000023651123,1.6640000006103515
11,6.119731800896781,6.83550625,0.4980000025177002,1.8960000012207032
12,5.999683686665127,6.81587,0.6060000012207031,2.172000012817383
13,6.007588693073818,6.791875,0.716000001373291,2.4680000189208986
14,6.080916438783918,6.76365375,0.7820000015258789,2.83200001953125
15,5.980665036610195,6.73155375,0.8920000045776367,3.3420000173950197
16,5.927081789289202,6.69689375,1.0740000076293945,3.9360000048828123
17,5.878701448440552,6.6608875,1.3360000079345704,4.744000016479492
18,6.026203325816563,6.622095,1.6500000003051758,5.828000031738282
19,5.965815169470651,6.5829825,2.134000001220703,7.18200001953125
20,5.887927668435233,6.54067,2.673999996948242,8.702000018310548
21,5.869479690279279,6.4988375,3.4520000064086913,10.478000032958985
22,5.850244249616351,6.4551125,4.191999978027344,12.270000029296876
23,5.752759558813913,6.4112,5.00400002746582,14.120000017089843
24,5.814269065856934,6.3655275,5.8240000067138675,15.817999993896484
25,5.746688604354858,6.31898875,6.665999996948242,17.532000029296874
26,5.764154468263898,6.27043625,7.566000008544922,19.306000006103517
27,5.83812233379909,6.2200575,8.353999998779297,20.925999990234374
28,5.748937777110508,6.16983875,9.199999969482421,22.4419999987793
29,5.789890970502581,6.11808625,10.022000010375976,23.99599998046875
30,5.768342529024396,6.0641875,10.831999959716796,25.378000026855467
31,5.757752043860299,6.01076875,11.576000032958984,26.710000037841798
32,5.715272665023804,5.95575,12.192000017089844,27.920000032958985
33,5.720427342823574,5.89993125,12.937999998779297,29.17000005493164
34,5.620235647474017,5.83918,13.776000034179688,30.3199999987793
35,5.722545691898891,5.7778825,14.332000018310547,31.413999978027345
36,5.7109948226383755,5.713705,14.976,32.51200005126953
37,5.741944449288504,5.6496875,15.681999970703124,33.57600004638672
38,5.648576293672834,5.5836175,16.31000004638672,34.61799998779297
39,5.6842049189976285,5.5151475,16.97400000366211,35.59400004760742
40,5.623003380639212,5.44517125,17.629999998779297,36.56400003173828
41,5.602657829012189,5.373595,18.27799998046875,37.637999975585934
42,5.624071802411761,5.3013125,18.87599999145508,38.559999970703124
43,5.63211853163583,5.22807,19.54599997558594,39.51400000854492
44,5.562227896281651,5.15185375,20.28399998413086,40.540000046386716
45,5.53234771319798,5.075985,20.928000032958984,41.431999992675784
46,5.4689218657357355,5.00248875,21.502000041503905,42.312000017089844
47,5.650235652923584,4.9315525,22.116000025634765,43.13199990966797
48,5.543757540839059,4.86093625,22.683999985351562,43.962000061035155
49,5.629571335656302,4.7912525,23.220000020751954,44.71799995605469
50,5.5564374923706055,4.72252875,23.73000001586914,45.45199995361328
51,5.649911778313773,4.65659125,24.282000013427734,46.231999924316405
52,5.5630596705845425,4.591726875,24.884000024414064,46.92399997314453
53,5.5959420544760565,4.527521875,25.414000021972655,47.638000048828125
54,5.547054869788034,4.46613625,25.83199999267578,48.26599994140625
55,5.527379955564227,4.405550625,26.366000043945313,48.887999938964846
56,5.5376342705317905,4.34623125,26.838000041503907,49.48399998779297
57,5.512660605566842,4.288625,27.293999974365235,50.04200001220703
58,5.677864483424595,4.234731875,27.729999998779295,50.58600006103516
59,5.5136497020721436,4.182025,28.12200003417969,51.17599995605469
60,5.621831451143537,4.1319775,28.51200002075195,51.670000061035154
61,5.640198741640363,4.08223625,28.97199998046875,52.14000008789063
62,5.514683178492954,4.035261875,29.31800004272461,52.60400000976563
63,5.420564344951084,3.989586875,29.573999975585938,53.06600008789062
64,5.558787958962577,3.947385,29.935999986572266,53.53399998291015
