epoch,train_loss,eval_loss,eval_top1,eval_top5
10,5.10227553661053,6.121150768585205,2.6219999942016603,9.793999981079102
11,5.016664266586304,5.957496301574707,3.4560000091552734,12.136000018310547
12,4.84546762246352,5.762795852203369,4.78200000793457,15.414000045166016
13,4.814614607737615,5.5355635733032225,6.704000015258789,19.652000061035157
14,4.765287105853741,5.271491790466309,9.517999987792969,24.90599992919922
15,4.617838969597449,4.968919198303222,13.17000002319336,31.109999907226562
16,4.560132320110615,4.629926421127319,17.640000009765625,38.1279999609375
17,4.538914442062378,4.284698590698242,22.300000009765625,44.685999943847655
18,4.483530851510855,3.9484675771331785,27.1720000390625,50.85600013671875
19,4.436183654344999,3.6432909985351563,31.52999994873047,56.14200004882812
20,4.387955940686739,3.370826428756714,35.75400003662109,60.82600009033203
21,4.324967494377723,3.1295171844482423,39.48599999145508,64.71000008300781
22,4.301151532393235,2.915848375205994,42.835999995117184,68.11400004882813
23,4.197699876931997,2.7243136348342896,46.05799982910156,71.02400009277343
24,4.1533554792404175,2.5555211236572264,48.76200002685547,73.48200006347656
25,4.16992017856011,2.4075007596206666,51.258000041503905,75.69400011230469
26,4.053115175320552,2.2752736015319823,53.428000061035156,77.52800008300781
27,4.0797021847504835,2.157703836669922,55.438000080566404,79.246000078125
28,4.041602547352131,2.0520255532836913,57.315999921875,80.7420001513672
29,4.042382276975191,1.9563749574279785,58.94000007080078,82.0819999633789
30,3.987004069181589,1.8702087037658692,60.52199999023438,83.35799990966797
31,3.9990605482688317,1.793462299232483,62.04599993408203,84.33999998535157
32,3.918316355118385,1.7236528058242797,63.29000008544922,85.18800016357422
33,3.922760798380925,1.6609632091522217,64.29000000488281,85.91800003173829
34,3.9422765970230103,1.6034033107948302,65.28000000488281,86.67800008300782
35,3.883145103087792,1.5501462035369873,66.33799987304687,87.3259999243164
36,3.8732266701184788,1.5016587366867065,67.134,87.89199997558593
37,3.8724553951850305,1.4575015728759766,67.94399994628907,88.37200002441406
38,3.89000705572275,1.417208501033783,68.68399997070313,88.86400004882813
39,3.7892930599359365,1.3810785561370849,69.40399997070313,89.23800015136719
40,3.838180129344647,1.3484273865127563,69.93199991699218,89.5600000732422
