epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.9168448107583185,6.91812875,0.094,0.4940000001525879
1,6.8355729920523505,6.9158225,0.1,0.5140000001525878
2,6.625417164393833,6.91361,0.104,0.5199999995803833
3,6.471811158316476,6.90765125,0.096,0.5720000001525879
4,6.361419643674578,6.90258625,0.116,0.7020000005912781
5,6.241255964551653,6.8951875,0.1819999999666214,0.8460000010299683
6,6.155989953449795,6.88618875,0.2579999999332428,1.0559999997329712
7,6.075184481484549,6.87687,0.3000000001525879,1.2740000006103516
8,5.980300119944981,6.86515125,0.35400000102996826,1.3900000036621094
9,5.975385802132743,6.85266,0.4099999991607666,1.588000004272461
10,5.883331298828125,6.8377025,0.4839999991607666,1.7840000021362306
11,5.7454758031027655,6.81976,0.5480000006103516,2.035999996948242
12,5.726591348648071,6.798965,0.5779999993133544,2.3619999978637694
13,5.553772687911987,6.7749975,0.6700000009155274,2.6760000067138674
14,5.558809518814087,6.74891125,0.7340000010681152,3.042000009765625
15,5.465608188084194,6.7247175,0.8280000015258789,3.466000012817383
16,5.48381951877049,6.698405,0.9800000047302246,3.9280000079345703
17,5.369680506842477,6.671585,1.1379999998474122,4.34200000579834
18,5.232456922531128,6.64547125,1.3200000030517578,4.782000014648437
19,5.288269111088344,6.61721125,1.4479999954223632,5.193999985351563
20,5.296428850718907,6.586325,1.5679999981689454,5.625999985351562
21,5.2372638157435825,6.55319875,1.7480000064086914,6.0880000018310545
22,5.0597964354923795,6.51904625,1.9259999984741212,6.52199998840332
23,5.184952054704938,6.4817875,2.0280000122070314,6.920000004882812
24,5.10431432723999,6.44260875,2.1719999908447267,7.306000010375977
25,5.116947480610439,6.40189625,2.3260000018310545,7.878000010986328
26,5.109382356916155,6.3548775,2.4900000045776367,8.448000006103516
27,5.0759106022971014,6.305525,2.7279999993896484,9.071999992675781
28,5.174930879047939,6.24922625,3.0020000051879885,9.878000028076173
29,4.941531828471592,6.186235,3.3780000054931643,10.930000012817382
30,5.08299994468689,6.11607125,3.82600001953125,12.1720000189209
31,5.058268206460135,6.037295,4.441999990234375,13.738000025634765
32,5.029053381511143,5.9485325,5.128000023193359,15.42199999633789
33,5.004944869450161,5.8499325,5.918000018920899,17.36199998779297
