epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.9162186895098,6.9171025,0.09,0.47000000102996825
1,6.837947913578579,6.9158225,0.086,0.48800000030517576
2,6.643638338361468,6.9126775,0.0879999999666214,0.5080000000190735
3,6.457362719944546,6.908385,0.1119999999666214,0.5820000000190735
4,6.348527465547834,6.90293375,0.1259999999666214,0.7220000006103515
5,6.218608447483608,6.895535,0.168,0.8440000009155273
6,6.080824647630964,6.88672375,0.2139999999666214,0.9840000023651123
7,5.998677628380912,6.8763125,0.2799999998664856,1.1940000026702882
8,5.965604032788958,6.8650075,0.3160000019073486,1.4059999966430663
9,5.938607692718506,6.8529025,0.384000000038147,1.5919999969482421
10,5.842123133795602,6.83766375,0.4679999983215332,1.84
11,5.795060532433646,6.82126625,0.5280000012207031,2.042000005645752
12,5.786968844277518,6.80227,0.6159999997711182,2.2920000032043455
13,5.648865120751517,6.78039375,0.7040000015258789,2.654000003662109
14,5.586250713893345,6.755985,0.7919999963378906,3.051999998474121
15,5.393492766789028,6.72847,0.9200000073242187,3.4919999908447266
16,5.543872015816825,6.698875,1.065999996948242,4.0220000100708
17,5.417221341814313,6.6672275,1.210000002593994,4.615999991455078
18,5.370006561279297,6.6325675,1.394000005645752,5.201999997253418
19,5.398486580167498,6.59525375,1.5579999975585936,5.724000003051758
20,5.167512008122036,6.554155,1.786000008544922,6.32600001953125
21,5.229243108204433,6.51219,1.9140000033569335,6.858000008850098
22,5.120399577277047,6.46695875,2.1040000036621094,7.504000012207031
23,5.281247513634818,6.41990125,2.2380000143432617,7.98399998840332
24,5.201042754309518,6.37204375,2.427999995727539,8.560000029296875
25,5.220709494182041,6.32044,2.6260000122070313,9.256000018920899
26,5.242593424660819,6.2652775,2.8719999938964844,10.031999979248047
27,5.259529181889126,6.20556875,3.1479999993896484,10.884000007324218
28,5.135622876031058,6.14608625,3.52200000793457,11.74
29,5.024155412401472,6.08263125,3.88800001953125,12.758000020141601
30,5.05646630695888,6.01594875,4.358000001220703,13.776000004882812
31,4.971160173416138,5.94526625,4.92799998840332,14.847999981689453
32,4.9560659272330145,5.87298375,5.462000010375976,16.118000001220704
33,5.039014543805804,5.795835,6.092000005493164,17.424000007324217
34,5.067508390971592,5.71276625,6.81600001159668,18.890000006103516
35,5.091392074312482,5.62371125,7.610000042114258,20.612000009765627
36,5.034648963383266,5.5277375,8.532000013427734,22.401999970703127
37,4.951641934258597,5.42747125,9.588000006713868,24.365999963378908
38,5.014695542199271,5.31977875,10.699999978027344,26.41599998046875
39,4.986584186553955,5.20738,11.888000008544921,28.391999970703125
40,4.956346920558384,5.09130125,13.122000012207032,30.53400001220703
41,5.081706660134452,4.96939625,14.646000029296875,32.85200000244141
42,4.981467996324811,4.843425,16.188000070800783,35.17800001953125
43,4.8863140514918735,4.71873375,17.69800006591797,37.46200002319336
44,4.866555043629238,4.5947625,19.247999951171874,39.63999997558594
45,4.957810367856707,4.47319125,20.771999968261717,41.80600001098633
46,4.895386525562832,4.3517,22.24799997192383,43.950000092773436
47,4.971782650266375,4.233715,23.686000002441407,46.044000009765625
48,4.953181982040405,4.11627625,25.248000017089844,48.02600005371094
49,4.90320314679827,4.005403125,26.604000063476562,49.904000048828124
50,4.96933776991708,3.898389375,27.94799998046875,51.571999990234374
51,5.0326224395207,3.795601875,29.238,53.27799998291015
52,4.913121904645648,3.69939375,30.454000008544924,54.826000002441404
53,4.958904300417219,3.608165,31.76800000366211,56.23400010253906
54,5.067494290215628,3.520221875,32.96999999633789,57.61999994384766
55,4.868250574384417,3.439145,34.11600004272461,58.87199999267578
56,4.760099274771554,3.361786875,35.12800001098633,60.066000092773436
57,4.780559267316546,3.288735,36.13599999511719,61.17200006347656
58,4.823041200637817,3.21896875,37.08999999267578,62.22400003417969
59,4.8774252619062155,3.1549790625,37.95399998779297,63.19000008300781
60,4.716135059084211,3.094481875,38.74600003662109,64.06400002929688
